,Value,Min_limit,Max_limit
2222,926364.0,892472.4128449592,930542.5871550408
2223,926094.0,892482.4061810147,929500.5938189853
2224,925880.0,892741.4948853943,928472.5051146057
2225,925589.0,892904.365240741,927664.634759259
2226,925301.0,892389.2966356494,927272.7033643506
2227,925071.0,892414.4882730976,926417.5117269024
2228,924564.0,892593.7122649538,925214.2877350462
2229,924081.0,891746.8519657819,924773.1480342181
2230,923721.0,891685.4884435517,924394.5115564483
2231,923410.0,891515.1561232026,923854.8438767974
2232,923006.0,891248.0601368162,923141.9398631838
2233,922597.0,891101.0498524036,922588.9501475964
2234,922314.0,891614.2676333186,921291.7323666814
2235,921901.0,891489.9627952486,920411.0372047514
2236,921552.0,891559.0282379935,919747.9717620065
2237,921363.0,890840.1339541066,919864.8660458934
2238,921114.0,890307.007195161,919805.992804839
2239,920827.0,889951.5584853782,919296.4415146218
2240,920316.0,889015.2574370304,919445.7425629696
2241,920003.0,889292.8954247081,918633.1045752919
2242,919624.0,888669.4688917582,918436.5311082418
2243,919123.0,888202.5461343784,917925.4538656216
2244,918759.0,887875.2407646988,917347.7592353012
2245,918274.0,887013.0567369906,917204.9432630094
2246,917841.0,887364.0677500557,915935.9322499443
2247,917296.0,887106.4215204477,915161.5784795523
2248,916769.0,886469.1870510268,914649.8129489732
2249,916095.0,885872.7667483104,913894.2332516896
2250,915587.0,885503.7651900842,912861.2348099158
2251,914777.0,884707.5910483366,912187.4089516634
2252,914103.0,883874.9627155208,911373.0372844792
2253,913537.0,883127.4207531975,910658.5792468025
2254,912829.0,882545.4210411564,909521.5789588436
2255,911734.0,881612.3674046261,908715.6325953739
2256,910990.0,880441.0506055196,908189.9493944804
2257,910238.0,879256.9931798223,907702.0068201777
2258,909298.0,878553.8320179585,906408.1679820415
2259,908363.0,877751.3252573243,905267.6747426757
2260,907250.0,876899.386103341,903829.613896659
2261,905996.0,875955.2466659445,902480.7533340555
2262,904715.0,874655.5936195743,901423.4063804257
2263,903497.0,873617.141946812,900311.858053188
2264,902296.0,872437.2088865796,899251.7911134204
2265,901206.0,871466.9452067353,898400.0547932647
2266,900173.0,870247.1279062943,897391.8720937057
2267,898791.0,869060.3617479225,895960.6382520775
2268,897478.0,867925.9644664816,894605.0355335184
2269,896392.0,866992.1670577455,893485.8329422545
2270,895321.0,865714.5444110461,892436.4555889539
2271,894266.0,864910.7503702202,891415.2496297798
2272,893260.0,863778.8738568889,890556.1261431111
2273,892212.0,862923.1926783746,889325.8073216254
2274,891133.0,861811.3530846182,888207.6469153818
2275,890109.0,860560.6802337554,887693.3197662446
2276,889329.0,860095.1281110212,886417.8718889788
2277,888451.0,859284.0208365199,885571.9791634801
2278,887545.0,858481.4561022489,884906.5438977511
2279,886514.0,857536.4066533042,883825.5933466958
2280,885646.0,856717.0528060149,882982.9471939851
2281,884892.0,856134.1335194649,882017.8664805351
2282,883959.0,855258.347456576,881493.652543424
2283,883411.0,854664.6638353716,880997.3361646284
2284,882647.0,854256.1217991787,880025.8782008213
2285,882029.0,853535.6477708542,879589.3522291458
2286,881448.0,853093.0305697443,879000.9694302557
2287,880806.0,852851.7846519742,878191.2153480258
2288,880311.0,852416.0446489753,877550.9553510247
2289,879856.0,852070.2857522184,876818.7142477816
2290,879386.0,851621.6857220026,876454.3142779974
2291,878864.0,851162.0215995049,876069.9784004951
2292,878346.0,850664.7352486114,875624.2647513886
2293,877903.0,850295.4225064917,875097.5774935083
2294,877560.0,849937.6826216738,874785.3173783262
2295,877217.0,849643.8692001583,874340.1307998417
2296,876822.0,849385.0898560219,873915.9101439781
2297,876083.0,849150.6350480559,873460.3649519441
2298,875894.0,848817.5488844914,873288.4511155086
2299,875858.0,848551.2569287437,873095.7430712563
2300,875663.0,848209.9259186713,872980.0740813287
2301,875501.0,848045.5827863656,872714.4172136344
2302,875082.0,847866.1654666795,872148.8345333205
2303,874794.0,845370.2682888798,869732.7317111202
2304,874087.0,844485.063234921,869237.936765079
2305,873804.0,844104.5037702557,869036.4962297443
2306,873427.0,843652.530154522,868897.469845478
2307,873145.0,843374.1775506531,868673.8224493469
2308,872861.0,843051.6326873858,868387.3673126142
2309,872569.0,842609.7235845742,868255.2764154258
2310,872332.0,842258.7803535708,868246.2196464292
2311,872035.0,841763.7906134984,868111.2093865016
2312,871754.0,841539.2673797556,867348.7326202444
2313,871497.0,841289.5255208786,867160.4744791214
2314,871234.0,841023.4139569746,867161.5860430254
2315,870998.0,840607.1554495675,867163.8445504325
2316,870923.0,840450.1949806003,867098.8050193997
2317,870797.0,840286.4828874717,867050.5171125283
2318,870642.0,840033.1410017838,866874.8589982162
2319,870601.0,839954.1932124671,866754.8067875329
2320,870530.0,839795.3958306349,866655.6041693651
2321,870515.0,839615.4270077678,866563.5729922322
2322,870433.0,839296.4753623145,866622.5246376855
2323,870389.0,839077.230022597,866642.769977403
2324,870327.0,838785.7462977349,866792.2537022651
2325,870264.0,838556.0150545909,866769.9849454091
2326,870244.0,838523.9567751439,866627.0432248561
2327,870260.0,838433.6567455668,866670.3432544332
2328,870290.0,838330.4199027113,866736.5800972887
2329,870380.0,838231.2325045946,866863.7674954054
2330,870468.0,838142.2419107372,867061.7580892628
2331,870495.0,837986.5239885472,867448.4760114528
2332,870706.0,837896.9725976227,867867.0274023773
2333,870927.0,837707.5435164736,868477.4564835264
2334,871231.0,837585.1121409687,869127.8878590313
2335,871489.0,837447.4960950848,869650.5039049152
2336,871778.0,837496.1327231782,870272.8672768218
2337,872113.0,837560.973989972,871000.026010028
2338,872582.0,837501.403531933,871989.596468067
2339,873166.0,837440.5425944563,873190.4574055437
2340,873809.0,837345.480487324,874590.519512676
2341,874349.0,837342.7228746811,875607.2771253189
2342,875044.0,837159.9499363588,877189.0500636412
2343,875742.0,836986.4563875893,878700.5436124107
2344,876407.0,836999.7725387623,880128.2274612377
2345,877116.0,836891.8377497017,881901.1622502983
2346,877985.0,836713.9634575127,883673.0365424873
2347,878683.0,836592.4408287172,885298.5591712828
2348,879501.0,836538.5535211277,886892.4464788723
2349,880296.0,836366.9147938959,888781.0852061041
2350,880983.0,836313.1039819288,890497.8960180712
2351,882135.0,836424.2619049234,892603.7380950766
2352,883270.0,-435120.37178450683,2166429.371784507
2353,884398.0,-435683.68497819034,2169081.6849781903
2354,885635.0,-436251.71704834304,2172116.7170483433
2355,886713.0,835868.007870811,902188.992129189
2356,887873.0,835697.0151873758,904783.9848126242
2357,889187.0,835744.352089094,907532.647910906
2358,890635.0,835534.3835292319,910557.6164707681
2359,891905.0,835596.2394620213,913261.7605379787
2360,893182.0,835494.2038365244,916254.7961634756
2361,894465.0,835392.0325977791,918932.9674022209
2362,895741.0,835618.7679141533,921448.2320858467
2363,897200.0,835878.9229093469,924437.0770906531
2364,898823.0,836129.0092324432,927626.9907675568
2365,900321.0,836361.7574932049,930355.2425067951
2366,901694.0,836564.499564338,932969.500435662
2367,903003.0,836974.4049121229,935304.5950878771
2368,904340.0,837190.9916295038,937872.0083704962
2369,905604.0,837682.8058350392,940388.1941649608
2370,906854.0,838208.9832297806,942501.0167702194
2371,907916.0,838848.4791334589,944232.5208665411
2372,909149.0,839750.0667993518,945798.9332006482
2373,910059.0,840604.3854509217,947115.6145490783
2374,910859.0,841108.0865481205,948400.9134518795
2375,911946.0,842154.1961602872,949638.8038397128
2376,912842.0,843149.9337162521,950582.0662837479
2377,913578.0,844073.1632579644,951632.8367420356
2378,914217.0,845111.987535428,952376.012464572
2379,915278.0,846380.1059038269,953049.8940961731
2380,916072.0,847604.9977137027,953453.0022862973
2381,916929.0,848606.7757138284,954165.2242861716
2382,917785.0,849490.0392660984,954828.9607339016
2383,918799.0,850587.3401119013,955640.6598880987
2384,919624.0,851558.6456543022,956519.3543456978
2385,920386.0,852848.5992521554,956934.4007478446
2386,920985.0,854007.3276976903,957273.6723023097
2387,921785.0,855231.48065478,957724.51934522
2388,922568.0,856475.5796469301,957995.4203530699
2389,923261.0,857945.418083797,957623.581916203
2390,923875.0,859144.2732061925,957816.7267938075
2391,924449.0,860052.7351552709,958366.2648447291
2392,925064.0,860997.2465335486,958773.7534664514
2393,925597.0,862286.0142252841,958733.9857747159
2394,926192.0,863609.6876795886,958814.3123204114
2395,926721.0,864500.4132084346,959103.5867915654
2396,927285.0,865794.4783194168,958815.5216805832
2397,927705.0,866733.537307624,958993.462692376
2398,928229.0,867542.5786402338,958987.4213597662
2399,928706.0,868412.5621644894,959493.4378355106
2400,929011.0,869065.0793170624,960088.9206829376
2401,929556.0,869741.4378688027,960247.5621311973
2402,929942.0,870700.840382578,960135.159617422
2403,930485.0,871603.8115230659,959982.1884769341
2404,930679.0,872442.1852054582,959998.8147945418
2405,931244.0,873478.4105264086,959738.5894735914
2406,931458.0,873697.3763092208,960306.6236907792
2407,931772.0,874438.4349367833,960266.5650632167
2408,932030.0,875292.3298151857,959869.6701848143
2409,932392.0,875993.6421678531,959901.3578321469
2410,932647.0,876548.7100131235,959918.2899868765
2411,932855.0,876995.6760517947,960073.3239482053
2412,933224.0,877691.430677359,959944.569322641
2413,933517.0,878127.5907197396,960182.4092802604
2414,933728.0,878657.2958670761,959909.7041329239
2415,934045.0,878731.4986501577,960222.5013498423
2416,934231.0,879455.5582846268,960141.4417153732
2417,934497.0,879709.9232755621,960675.0767244379
2418,934881.0,879954.0357814436,960805.9642185564
2419,934783.0,880687.5681364058,960659.4318635942
2420,935044.0,880911.2492408511,960852.7507591489
2421,935252.0,881230.5451601609,960819.4548398391
2422,935509.0,881379.8778910147,960942.1221089853
2423,935696.0,881726.5500510912,961045.4499489088
2424,935851.0,881782.3928496685,961476.6071503315
2425,936007.0,881934.836272354,961364.163727646
2426,935956.0,882009.4681700671,961219.5318299329
2427,936114.0,882257.1072506332,961230.8927493668
2428,936026.0,882441.4948710791,961210.5051289209
2429,936194.0,882128.2827766757,961805.7172233243
2430,936623.0,882359.7182194995,961911.2817805005
2431,936950.0,882453.5040790567,962067.4959209433
2432,937020.0,882574.340146353,962009.659853647
2433,937224.0,882845.4935596752,962150.5064403248
2434,937196.0,883296.6115233896,962089.3884766104
2435,937269.0,883497.9108288557,962122.0891711443
2436,937273.0,883989.9718920582,961895.0281079418
2437,937673.0,884141.9995113232,961903.0004886768
2438,937816.0,884578.8778807225,961518.1221192775
2439,937865.0,884780.9481456126,961867.0518543874
2440,937903.0,884947.0458625535,961877.9541374465
2441,938137.0,885066.3390077206,961863.6609922794
2442,937981.0,885422.6384829992,961408.3615170008
2443,938062.0,885396.9020991295,961576.0979008705
2444,938098.0,885413.1612690485,961521.8387309515
2445,937955.0,885619.854507257,961225.145492743
2446,937968.0,885947.584969311,960983.415030689
2447,938010.0,886146.6155266841,960960.3844733159
2448,938231.0,886120.7278445548,961607.2721554452
2449,938339.0,885992.2139670756,961504.7860329244
2450,938232.0,886181.8956572218,961120.1043427782
2451,938337.0,-463632.6325653137,2286515.632565314
2452,938269.0,886651.3727553375,960597.6272446625
2453,938210.0,886923.6987465954,960132.3012534046
2454,938303.0,886767.0761193803,960361.9238806197
2455,938267.0,887077.4838971479,960092.5161028521
2456,938365.0,887123.8383479719,960182.1616520281
2457,938370.0,887410.182862811,959846.817137189
2458,938310.0,887469.0687583869,959572.9312416131
2459,938179.0,887824.2949487877,959056.7050512123
2460,938245.0,887923.361425818,958773.638574182
2461,938170.0,886940.5730839812,959627.4269160188
2462,938270.0,888138.3056838737,957921.6943161263
2463,938346.0,888672.6274012391,957133.3725987609
2464,938292.0,888990.0170507466,956684.9829492534
2465,938295.0,889039.0049311212,956112.9950688788
2466,938176.0,888521.1198252457,956419.8801747543
2467,938223.0,889134.2591470315,955528.7408529685
2468,937837.0,889920.8943510059,954550.1056489941
2469,937649.0,890322.4127476937,953687.5872523063
2470,937655.0,890380.1510354285,953515.8489645715
2471,937545.0,890222.428588535,953153.571411465
2472,937530.0,890113.8631034008,952935.1368965992
2473,937489.0,890425.2494011867,952109.7505988133
2474,937136.0,890914.0951087105,951202.9048912895
2475,936794.0,891041.3030643929,950625.6969356071
2476,936653.0,891193.8301481691,949633.1698518309
2477,936490.0,891700.2613415383,948774.7386584617
2478,936322.0,891777.7990834063,948193.2009165937
2479,936182.0,891732.896052613,947742.103947387
2480,935909.0,891981.197634186,946934.802365814
2481,935581.0,892113.2285301059,946162.7714698941
2482,935498.0,892491.3654965045,945246.6345034955
2483,935364.0,892652.6657688739,944972.3342311261
2484,935056.0,892975.8553151771,944220.1446848229
2485,934976.0,893087.7196755426,943515.2803244574
2486,934748.0,892977.4484339838,942879.5515660162
2487,934557.0,892989.7684319129,942513.2315680871
2488,934467.0,893391.060851751,941507.939148249
2489,934133.0,893660.7266702958,940883.2733297042
2490,933984.0,893489.9375899648,940774.0624100352
2491,933898.0,893763.6039484532,940113.3960515468
2492,933595.0,893871.999972589,939474.000027411
2493,933399.0,894085.7902316495,938567.2097683505
2494,933215.0,894046.898654881,937976.101345119
2495,932916.0,894223.8048091161,937192.1951908839
2496,932829.0,894150.3819115538,936798.6180884462
2497,932459.0,894371.7598367973,936236.2401632027
2498,932203.0,894404.1694949921,935692.8305050079
2499,932025.0,894347.7728872073,935170.2271127927
2500,931717.0,894188.5472433188,934453.4527566812
2501,931183.0,894079.0231498901,934251.9768501099
2502,930725.0,893936.2622613062,933761.7377386938
2503,930363.0,893828.1546031248,933414.8453968752
2504,930318.0,894041.4364042939,932711.5635957061
2505,930041.0,893865.9356941987,932420.0643058013
2506,929696.0,893648.5672572246,932235.4327427754
2507,929454.0,891503.8026343761,933654.1973656239
2508,929218.0,890977.5204765461,933660.4795234539
2509,929022.0,892077.4120747803,931656.5879252197
2510,928386.0,892472.4128449592,930542.5871550408
2511,928221.0,892482.4061810147,929500.5938189853
2512,927909.0,892741.4948853943,928472.5051146057
2513,927525.0,892904.365240741,927664.634759259
2514,927171.0,892389.2966356494,927272.7033643506
2515,926798.0,892414.4882730976,926417.5117269024
2516,926141.0,892593.7122649538,925214.2877350462
2517,925812.0,891746.8519657819,924773.1480342181
2518,925559.0,891685.4884435517,924394.5115564483
2519,925202.0,891515.1561232026,923854.8438767974
2520,924782.0,891248.0601368162,923141.9398631838
2521,924384.0,891101.0498524036,922588.9501475964
2522,923925.0,891614.2676333186,921291.7323666814
2523,923687.0,891489.9627952486,920411.0372047514
2524,923366.0,891559.0282379935,919747.9717620065
2525,923067.0,890840.1339541066,919864.8660458934
2526,922760.0,890307.007195161,919805.992804839
2527,922522.0,889951.5584853782,919296.4415146218
2528,922097.0,889015.2574370304,919445.7425629696
2529,921782.0,889292.8954247081,918633.1045752919
2530,921534.0,888669.4688917582,918436.5311082418
2531,921309.0,888202.5461343784,917925.4538656216
2532,920927.0,887875.2407646988,917347.7592353012
2533,920388.0,887013.0567369906,917204.9432630094
2534,919842.0,887364.0677500557,915935.9322499443
2535,919371.0,887106.4215204477,915161.5784795523
2536,918701.0,886469.1870510268,914649.8129489732
2537,917938.0,885872.7667483104,913894.2332516896
2538,917421.0,885503.7651900842,912861.2348099158
