Time,Value
2020-06-29 14:45:00,933670
2020-06-29 14:50:00,933610
2020-06-29 14:55:00,933360
2020-06-29 15:00:00,933119
2020-06-29 15:05:00,932994
2020-06-29 15:10:00,932767
2020-06-29 15:15:00,932541
2020-06-29 15:20:00,932178
2020-06-29 15:25:00,931886
2020-06-29 15:30:00,931791
2020-06-29 15:35:00,931333
2020-06-29 15:40:00,930869
2020-06-29 15:45:00,930587
2020-06-29 15:50:00,930348
2020-06-29 15:55:00,930191
2020-06-29 16:00:00,929705
2020-06-29 16:05:00,929203
2020-06-29 16:10:00,928727
2020-06-29 16:15:00,928725
2020-06-29 16:20:00,928337
2020-06-29 16:25:00,928046
2020-06-29 16:30:00,927774
2020-06-29 16:35:00,927401
2020-06-29 16:40:00,927362
2020-06-29 16:45:00,927041
2020-06-29 16:50:00,926654
2020-06-29 16:55:00,926504
2020-06-29 17:00:00,926309
2020-06-29 17:05:00,926113
2020-06-29 17:10:00,925926
2020-06-29 17:15:00,925535
2020-06-29 17:20:00,925229
2020-06-29 17:25:00,925213
2020-06-29 17:30:00,925169
2020-06-29 17:35:00,924921
2020-06-29 17:40:00,924524
2020-06-29 17:45:00,924091
2020-06-29 17:50:00,923820
2020-06-29 17:55:00,923581
2020-06-29 18:00:00,923469
2020-06-29 18:05:00,923200
2020-06-29 18:10:00,922734
2020-06-29 18:15:00,922317
2020-06-29 18:20:00,922013
2020-06-29 18:25:00,921783
2020-06-29 18:30:00,921403
2020-06-29 18:35:00,921212
2020-06-29 18:40:00,920994
2020-06-29 18:45:00,920686
2020-06-29 18:50:00,920449
2020-06-29 18:55:00,920101
2020-06-29 19:00:00,919783
2020-06-29 19:05:00,919329
2020-06-29 19:10:00,918945
2020-06-29 19:15:00,918406
2020-06-29 19:20:00,918022
2020-06-29 19:25:00,917458
2020-06-29 19:30:00,917030
2020-06-29 19:35:00,916456
2020-06-29 19:40:00,915790
2020-06-29 19:45:00,915058
2020-06-29 19:50:00,914395
2020-06-29 19:55:00,913614
2020-06-29 20:00:00,912569
2020-06-29 20:05:00,911626
2020-06-29 20:10:00,910780
2020-06-29 20:15:00,909792
2020-06-29 20:20:00,908804
2020-06-29 20:25:00,907726
2020-06-29 20:30:00,906564
2020-06-29 20:35:00,905345
2020-06-29 20:40:00,904196
2020-06-29 20:45:00,903018
2020-06-29 20:50:00,901834
2020-06-29 20:55:00,900743
2020-06-29 21:00:00,899521
2020-06-29 21:05:00,898227
2020-06-29 21:10:00,897066
2020-06-29 21:15:00,895958
2020-06-29 21:20:00,895034
2020-06-29 21:25:00,894014
2020-06-29 21:30:00,892913
2020-06-29 21:35:00,891745
2020-06-29 21:40:00,890833
2020-06-29 21:45:00,889885
2020-06-29 21:50:00,889044
2020-06-29 21:55:00,888158
2020-06-29 22:00:00,887132
2020-06-29 22:05:00,886356
2020-06-29 22:10:00,885578
2020-06-29 22:15:00,884765
2020-06-29 22:20:00,884171
2020-06-29 22:25:00,883515
2020-06-29 22:30:00,882908
2020-06-29 22:35:00,882328
2020-06-29 22:40:00,881837
2020-06-29 22:45:00,881306
2020-06-29 22:50:00,880799
2020-06-29 22:55:00,880403
2020-06-29 23:00:00,880008
2020-06-29 23:05:00,879682
2020-06-29 23:10:00,879105
2020-06-29 23:15:00,878761
2020-06-29 23:20:00,878815
2020-06-29 23:25:00,878555
2020-06-29 23:30:00,878293
2020-06-29 23:35:00,878016
2020-06-29 23:40:00,877900
2020-06-29 23:45:00,877599
2020-06-29 23:50:00,877329
2020-06-29 23:55:00,877039
2020-06-30 0:00:00,876784
2020-06-30 0:05:00,876228
2020-06-30 0:10:00,875941
2020-06-30 0:15:00,875546
2020-06-30 0:20:00,875154
2020-06-30 0:25:00,874917
2020-06-30 0:30:00,874588
2020-06-30 0:35:00,874297
2020-06-30 0:40:00,874009
2020-06-30 0:45:00,873672
2020-06-30 0:50:00,873435
2020-06-30 0:55:00,873157
2020-06-30 1:00:00,872857
2020-06-30 1:05:00,872818
2020-06-30 1:10:00,872690
2020-06-30 1:15:00,872508
2020-06-30 1:20:00,872499
2020-06-30 1:25:00,872489
2020-06-30 1:30:00,872487
2020-06-30 1:35:00,872362
2020-06-30 1:40:00,872308
2020-06-30 1:45:00,872270
2020-06-30 1:50:00,872219
2020-06-30 1:55:00,872227
2020-06-30 2:00:00,872243
2020-06-30 2:05:00,872275
2020-06-30 2:10:00,872394
2020-06-30 2:15:00,872489
2020-06-30 2:20:00,872642
2020-06-30 2:25:00,872833
2020-06-30 2:30:00,873110
2020-06-30 2:35:00,873318
2020-06-30 2:40:00,873558
2020-06-30 2:45:00,873951
2020-06-30 2:50:00,874396
2020-06-30 2:55:00,874842
2020-06-30 3:00:00,875486
2020-06-30 3:05:00,876281
2020-06-30 3:10:00,876945
2020-06-30 3:15:00,877661
2020-06-30 3:20:00,878389
2020-06-30 3:25:00,879193
2020-06-30 3:30:00,880108
2020-06-30 3:35:00,880988
2020-06-30 3:40:00,881694
2020-06-30 3:45:00,882603
2020-06-30 3:50:00,883528
2020-06-30 3:55:00,884428
2020-06-30 4:00:00,885722
2020-06-30 4:05:00,887233
2020-06-30 4:10:00,888543
2020-06-30 4:15:00,890074
2020-06-30 4:20:00,891393
2020-06-30 4:25:00,892849
2020-06-30 4:30:00,894395
2020-06-30 4:35:00,896119
2020-06-30 4:40:00,897790
2020-06-30 4:45:00,899424
2020-06-30 4:50:00,901033
2020-06-30 4:55:00,902590
2020-06-30 5:00:00,904424
2020-06-30 5:05:00,906332
2020-06-30 5:10:00,907989
2020-06-30 5:15:00,909731
2020-06-30 5:20:00,911409
2020-06-30 5:25:00,913108
2020-06-30 5:30:00,914692
2020-06-30 5:35:00,915997
2020-06-30 5:40:00,917375
2020-06-30 5:45:00,918843
2020-06-30 5:50:00,920017
2020-06-30 5:55:00,921035
2020-06-30 6:00:00,922206
2020-06-30 6:05:00,922783
2020-06-30 6:10:00,923674
2020-06-30 6:15:00,924580
2020-06-30 6:20:00,925464
2020-06-30 6:25:00,926222
2020-06-30 6:30:00,926819
2020-06-30 6:35:00,927628
2020-06-30 6:40:00,928232
2020-06-30 6:45:00,928937
2020-06-30 6:50:00,929637
2020-06-30 6:55:00,930311
2020-06-30 7:00:00,930989
2020-06-30 7:05:00,931625
2020-06-30 7:10:00,932159
2020-06-30 7:15:00,932732
2020-06-30 7:20:00,933326
2020-06-30 7:25:00,933997
2020-06-30 7:30:00,934644
2020-06-30 7:35:00,935344
2020-06-30 7:40:00,936041
2020-06-30 7:45:00,936544
2020-06-30 7:50:00,937138
2020-06-30 7:55:00,937770
2020-06-30 8:00:00,938377
2020-06-30 8:05:00,938678
2020-06-30 8:10:00,938970
2020-06-30 8:15:00,939290
2020-06-30 8:20:00,939608
2020-06-30 8:25:00,940077
2020-06-30 8:30:00,940305
2020-06-30 8:35:00,940822
2020-06-30 8:40:00,941052
2020-06-30 8:45:00,941255
2020-06-30 8:50:00,941389
2020-06-30 8:55:00,941570
2020-06-30 9:00:00,941912
2020-06-30 9:05:00,942131
2020-06-30 9:10:00,942341
2020-06-30 9:15:00,942431
2020-06-30 9:20:00,942649
2020-06-30 9:25:00,942639
2020-06-30 9:30:00,942818
2020-06-30 9:35:00,942781
2020-06-30 9:40:00,942806
2020-06-30 9:45:00,942934
2020-06-30 9:50:00,942875
2020-06-30 9:55:00,942964
2020-06-30 10:00:00,943068
2020-06-30 10:05:00,943256
2020-06-30 10:10:00,942918
2020-06-30 10:15:00,943030
2020-06-30 10:20:00,943010
2020-06-30 10:25:00,942964
2020-06-30 10:30:00,943049
2020-06-30 10:35:00,942891
2020-06-30 10:40:00,942914
2020-06-30 10:45:00,942802
2020-06-30 10:50:00,942772
2020-06-30 10:55:00,942903
2020-06-30 11:00:00,942844
2020-06-30 11:05:00,942707
2020-06-30 11:10:00,
2020-06-30 11:15:00,
2020-06-30 11:20:00,
2020-06-30 11:25:00,942328
2020-06-30 11:30:00,942236
2020-06-30 11:35:00,942195
2020-06-30 11:40:00,942082
2020-06-30 11:45:00,941865
2020-06-30 11:50:00,941785
2020-06-30 11:55:00,941918
2020-06-30 12:00:00,941825
2020-06-30 12:05:00,942041
2020-06-30 12:10:00,942059
2020-06-30 12:15:00,942117
2020-06-30 12:20:00,942170
2020-06-30 12:25:00,941922
2020-06-30 12:30:00,941754
2020-06-30 12:35:00,941798
2020-06-30 12:40:00,941702
2020-06-30 12:45:00,941397
2020-06-30 12:50:00,941301
2020-06-30 12:55:00,941066
2020-06-30 13:00:00,941030
2020-06-30 13:05:00,941095
2020-06-30 13:10:00,941004
2020-06-30 13:15:00,940808
2020-06-30 13:20:00,940586
2020-06-30 13:25:00,940458
2020-06-30 13:30:00,940397
2020-06-30 13:35:00,940075
2020-06-30 13:40:00,939984
2020-06-30 13:45:00,939912
2020-06-30 13:50:00,939746
2020-06-30 13:55:00,939717
2020-06-30 14:00:00,939213
2020-06-30 14:05:00,939209
2020-06-30 14:10:00,938910
2020-06-30 14:15:00,938655
2020-06-30 14:20:00,938224
2020-06-30 14:25:00,938467
2020-06-30 14:30:00,938245
2020-06-30 14:35:00,938251
2020-06-30 14:40:00,938217
2020-06-30 14:45:00,937891
2020-06-30 14:50:00,937984
2020-06-30 14:55:00,937952
2020-06-30 15:00:00,937737
2020-06-30 15:05:00,937446
2020-06-30 15:10:00,937243
2020-06-30 15:15:00,937057
2020-06-30 15:20:00,936953
2020-06-30 15:25:00,936745
2020-06-30 15:30:00,936394
2020-06-30 15:35:00,936275
2020-06-30 15:40:00,936038
2020-06-30 15:45:00,935790
2020-06-30 15:50:00,935566
2020-06-30 15:55:00,935312
2020-06-30 16:00:00,935081
2020-06-30 16:05:00,935180
2020-06-30 16:10:00,935106
2020-06-30 16:15:00,934842
2020-06-30 16:20:00,934314
2020-06-30 16:25:00,934156
2020-06-30 16:30:00,933795
2020-06-30 16:35:00,933468
2020-06-30 16:40:00,933123
2020-06-30 16:45:00,932744
2020-06-30 16:50:00,932300
2020-06-30 16:55:00,931907
2020-06-30 17:00:00,931804
2020-06-30 17:05:00,931722
2020-06-30 17:10:00,931368
2020-06-30 17:15:00,930980
2020-06-30 17:20:00,930547
2020-06-30 17:25:00,930308
2020-06-30 17:30:00,929962
2020-06-30 17:35:00,929716
2020-06-30 17:40:00,929416
2020-06-30 17:45:00,928971
2020-06-30 17:50:00,928467
2020-06-30 17:55:00,928100
2020-06-30 18:00:00,927682
2020-06-30 18:05:00,927062
2020-06-30 18:10:00,926683
2020-06-30 18:15:00,926421
2020-06-30 18:20:00,926114
2020-06-30 18:25:00,925861
2020-06-30 18:30:00,925268
2020-06-30 18:35:00,924964
2020-06-30 18:40:00,924551
2020-06-30 18:45:00,924322
2020-06-30 18:50:00,924078
2020-06-30 18:55:00,923777
2020-06-30 19:00:00,923211
2020-06-30 19:05:00,922672
2020-06-30 19:10:00,922115
2020-06-30 19:15:00,921593
2020-06-30 19:20:00,921083
2020-06-30 19:25:00,920573
2020-06-30 19:30:00,919897
2020-06-30 19:35:00,919262
2020-06-30 19:40:00,918676
2020-06-30 19:45:00,917910
2020-06-30 19:50:00,917557
2020-06-30 19:55:00,916613
2020-06-30 20:00:00,915740
2020-06-30 20:05:00,914818
2020-06-30 20:10:00,913720
2020-06-30 20:15:00,912682
2020-06-30 20:20:00,911651
2020-06-30 20:25:00,910417
2020-06-30 20:30:00,909130
2020-06-30 20:35:00,908059
2020-06-30 20:40:00,906798
2020-06-30 20:45:00,905512
2020-06-30 20:50:00,904355
2020-06-30 20:55:00,903177
2020-06-30 21:00:00,901740
2020-06-30 21:05:00,900313
2020-06-30 21:10:00,899155
2020-06-30 21:15:00,897890
2020-06-30 21:20:00,896776
2020-06-30 21:25:00,895837
2020-06-30 21:30:00,894737
2020-06-30 21:35:00,893639
2020-06-30 21:40:00,892704
2020-06-30 21:45:00,891748
2020-06-30 21:50:00,890856
2020-06-30 21:55:00,889856
2020-06-30 22:00:00,888749
2020-06-30 22:05:00,887808
2020-06-30 22:10:00,886903
2020-06-30 22:15:00,886055
2020-06-30 22:20:00,885334
2020-06-30 22:25:00,884664
2020-06-30 22:30:00,883917
2020-06-30 22:35:00,883311
2020-06-30 22:40:00,882796
2020-06-30 22:45:00,882310
2020-06-30 22:50:00,881904
2020-06-30 22:55:00,881441
2020-06-30 23:00:00,880853
2020-06-30 23:05:00,880404
2020-06-30 23:10:00,879901
2020-06-30 23:15:00,879552
2020-06-30 23:20:00,879249
2020-06-30 23:25:00,878938
2020-06-30 23:30:00,878670
2020-06-30 23:35:00,878307
2020-06-30 23:40:00,878096
2020-06-30 23:45:00,877862
2020-06-30 23:50:00,877601
2020-06-30 23:55:00,877374
2020-07-01 0:00:00,876935
2020-07-01 0:05:00,876456
2020-07-01 0:10:00,876127
2020-07-01 0:15:00,875819
2020-07-01 0:20:00,875557
2020-07-01 0:25:00,875187
2020-07-01 0:30:00,874868
2020-07-01 0:35:00,874555
2020-07-01 0:40:00,874325
2020-07-01 0:45:00,874017
2020-07-01 0:50:00,873748
2020-07-01 0:55:00,873481
2020-07-01 1:00:00,873288
2020-07-01 1:05:00,873229
2020-07-01 1:10:00,873222
2020-07-01 1:15:00,873075
2020-07-01 1:20:00,873026
2020-07-01 1:25:00,872973
2020-07-01 1:30:00,872969
2020-07-01 1:35:00,872814
2020-07-01 1:40:00,872737
2020-07-01 1:45:00,872573
2020-07-01 1:50:00,872580
2020-07-01 1:55:00,872487
2020-07-01 2:00:00,872505
2020-07-01 2:05:00,872607
2020-07-01 2:10:00,872690
2020-07-01 2:15:00,872817
2020-07-01 2:20:00,872940
2020-07-01 2:25:00,873067
2020-07-01 2:30:00,873299
2020-07-01 2:35:00,873553
2020-07-01 2:40:00,873911
2020-07-01 2:45:00,874213
2020-07-01 2:50:00,874467
2020-07-01 2:55:00,874981
2020-07-01 3:00:00,875561
2020-07-01 3:05:00,876202
2020-07-01 3:10:00,876711
2020-07-01 3:15:00,877319
2020-07-01 3:20:00,877989
2020-07-01 3:25:00,878635
2020-07-01 3:30:00,879395
2020-07-01 3:35:00,880177
2020-07-01 3:40:00,881046
2020-07-01 3:45:00,881889
2020-07-01 3:50:00,882566
2020-07-01 3:55:00,883575
2020-07-01 4:00:00,884783
2020-07-01 4:05:00,886070
2020-07-01 4:10:00,887315
2020-07-01 4:15:00,888409
2020-07-01 4:20:00,889514
2020-07-01 4:25:00,890789
2020-07-01 4:30:00,892158
2020-07-01 4:35:00,893500
2020-07-01 4:40:00,894692
2020-07-01 4:45:00,896046
2020-07-01 4:50:00,897329
2020-07-01 4:55:00,898539
2020-07-01 5:00:00,900068
2020-07-01 5:05:00,901348
2020-07-01 5:10:00,902654
2020-07-01 5:15:00,904146
2020-07-01 5:20:00,905360
2020-07-01 5:25:00,906552
2020-07-01 5:30:00,907960
2020-07-01 5:35:00,909281
2020-07-01 5:40:00,910674
2020-07-01 5:45:00,911905
2020-07-01 5:50:00,913088
2020-07-01 5:55:00,914223
2020-07-01 6:00:00,915541
2020-07-01 6:05:00,916660
2020-07-01 6:10:00,917499
2020-07-01 6:15:00,918538
2020-07-01 6:20:00,919229
2020-07-01 6:25:00,920157
2020-07-01 6:30:00,920859
2020-07-01 6:35:00,921846
2020-07-01 6:40:00,922696
2020-07-01 6:45:00,923636
2020-07-01 6:50:00,924695
2020-07-01 6:55:00,925470
2020-07-01 7:00:00,926256
2020-07-01 7:05:00,926836
2020-07-01 7:10:00,927552
2020-07-01 7:15:00,928250
2020-07-01 7:20:00,928681
2020-07-01 7:25:00,929133
2020-07-01 7:30:00,929892
2020-07-01 7:35:00,930507
2020-07-01 7:40:00,931188
2020-07-01 7:45:00,931605
2020-07-01 7:50:00,932268
2020-07-01 7:55:00,932805
2020-07-01 8:00:00,933110
2020-07-01 8:05:00,933581
2020-07-01 8:10:00,934005
2020-07-01 8:15:00,934407
2020-07-01 8:20:00,934743
2020-07-01 8:25:00,934960
2020-07-01 8:30:00,935447
2020-07-01 8:35:00,935798
2020-07-01 8:40:00,936025
2020-07-01 8:45:00,936234
2020-07-01 8:50:00,936391
2020-07-01 8:55:00,936862
2020-07-01 9:00:00,937029
2020-07-01 9:05:00,937334
2020-07-01 9:10:00,937541
2020-07-01 9:15:00,937720
2020-07-01 9:20:00,937781
2020-07-01 9:25:00,937779
2020-07-01 9:30:00,938011
2020-07-01 9:35:00,938165
2020-07-01 9:40:00,938367
2020-07-01 9:45:00,938385
2020-07-01 9:50:00,938424
2020-07-01 9:55:00,938596
2020-07-01 10:00:00,938641
2020-07-01 10:05:00,938801
2020-07-01 10:10:00,938788
2020-07-01 10:15:00,938774
2020-07-01 10:20:00,938958
2020-07-01 10:25:00,938873
2020-07-01 10:30:00,938834
2020-07-01 10:35:00,938726
2020-07-01 10:40:00,938853
2020-07-01 10:45:00,938827
2020-07-01 10:50:00,939039
2020-07-01 10:55:00,938880
2020-07-01 11:00:00,938960
2020-07-01 11:05:00,939081
2020-07-01 11:10:00,939071
2020-07-01 11:15:00,938990
2020-07-01 11:20:00,939012
2020-07-01 11:25:00,938884
2020-07-01 11:30:00,938979
2020-07-01 11:35:00,938849
2020-07-01 11:40:00,938834
2020-07-01 11:45:00,938660
2020-07-01 11:50:00,938587
2020-07-01 11:55:00,938593
2020-07-01 12:00:00,938536
2020-07-01 12:05:00,938740
2020-07-01 12:10:00,938869
2020-07-01 12:15:00,938790
2020-07-01 12:20:00,938788
2020-07-01 12:25:00,938720
2020-07-01 12:30:00,938674
2020-07-01 12:35:00,938487
2020-07-01 12:40:00,938420
2020-07-01 12:45:00,938465
2020-07-01 12:50:00,938453
2020-07-01 12:55:00,938350
2020-07-01 13:00:00,938286
2020-07-01 13:05:00,938071
2020-07-01 13:10:00,938183
2020-07-01 13:15:00,938013
2020-07-01 13:20:00,937954
2020-07-01 13:25:00,937847
2020-07-01 13:30:00,937645
2020-07-01 13:35:00,937603
2020-07-01 13:40:00,937570
2020-07-01 13:45:00,937324
2020-07-01 13:50:00,937119
2020-07-01 13:55:00,937094
2020-07-01 14:00:00,936779
2020-07-01 14:05:00,936732
2020-07-01 14:10:00,936449
2020-07-01 14:15:00,936111
2020-07-01 14:20:00,935888
2020-07-01 14:25:00,935866
2020-07-01 14:30:00,935669
2020-07-01 14:35:00,935626
2020-07-01 14:40:00,935517
2020-07-01 14:45:00,935416
2020-07-01 14:50:00,935325
2020-07-01 14:55:00,935187
2020-07-01 15:00:00,934846
2020-07-01 15:05:00,934632
2020-07-01 15:10:00,934345
2020-07-01 15:15:00,934268
2020-07-01 15:20:00,934180
2020-07-01 15:25:00,934049
2020-07-01 15:30:00,933922
2020-07-01 15:35:00,933821
2020-07-01 15:40:00,933465
2020-07-01 15:45:00,933380
2020-07-01 15:50:00,933284
2020-07-01 15:55:00,932961
2020-07-01 16:00:00,932907
2020-07-01 16:05:00,932728
2020-07-01 16:10:00,932517
2020-07-01 16:15:00,932394
2020-07-01 16:20:00,932042
2020-07-01 16:25:00,931751
2020-07-01 16:30:00,931489
2020-07-01 16:35:00,931484
2020-07-01 16:40:00,931296
2020-07-01 16:45:00,930889
2020-07-01 16:50:00,930572
2020-07-01 16:55:00,930414
2020-07-01 17:00:00,930329
2020-07-01 17:05:00,930014
2020-07-01 17:10:00,929881
2020-07-01 17:15:00,929492
2020-07-01 17:20:00,929018
2020-07-01 17:25:00,928795
2020-07-01 17:30:00,928481
2020-07-01 17:35:00,928040
2020-07-01 17:40:00,927929
2020-07-01 17:45:00,927525
2020-07-01 17:50:00,927149
2020-07-01 17:55:00,926883
2020-07-01 18:00:00,926379
2020-07-01 18:05:00,926054
2020-07-01 18:10:00,925473
2020-07-01 18:15:00,924989
2020-07-01 18:20:00,924614
2020-07-01 18:25:00,924116
2020-07-01 18:30:00,923925
2020-07-01 18:35:00,923681
2020-07-01 18:40:00,923289
2020-07-01 18:45:00,922986
2020-07-01 18:50:00,922683
2020-07-01 18:55:00,922231
2020-07-01 19:00:00,921789
2020-07-01 19:05:00,921336
2020-07-01 19:10:00,920779
2020-07-01 19:15:00,920422
2020-07-01 19:20:00,919869
2020-07-01 19:25:00,919373
2020-07-01 19:30:00,918828
2020-07-01 19:35:00,918116
2020-07-01 19:40:00,917504
2020-07-01 19:45:00,916666
2020-07-01 19:50:00,915696
2020-07-01 19:55:00,915062
2020-07-01 20:00:00,914043
2020-07-01 20:05:00,913148
2020-07-01 20:10:00,912286
2020-07-01 20:15:00,911308
2020-07-01 20:20:00,910252
2020-07-01 20:25:00,909169
2020-07-01 20:30:00,907924
2020-07-01 20:35:00,906791
2020-07-01 20:40:00,905515
2020-07-01 20:45:00,904322
2020-07-01 20:50:00,903136
2020-07-01 20:55:00,902032
2020-07-01 21:00:00,900662
2020-07-01 21:05:00,899294
2020-07-01 21:10:00,897985
2020-07-01 21:15:00,896708
2020-07-01 21:20:00,895713
2020-07-01 21:25:00,894678
2020-07-01 21:30:00,893597
2020-07-01 21:35:00,892447
2020-07-01 21:40:00,891493
2020-07-01 21:45:00,890499
2020-07-01 21:50:00,889615
2020-07-01 21:55:00,888650
2020-07-01 22:00:00,887626
2020-07-01 22:05:00,886607
2020-07-01 22:10:00,885665
2020-07-01 22:15:00,884648
2020-07-01 22:20:00,884038
2020-07-01 22:25:00,883403
2020-07-01 22:30:00,882692
2020-07-01 22:35:00,881913
2020-07-01 22:40:00,880556
2020-07-01 22:45:00,879718
2020-07-01 22:50:00,879534
2020-07-01 22:55:00,879364
2020-07-01 23:00:00,879485
2020-07-01 23:05:00,879112
2020-07-01 23:10:00,878601
2020-07-01 23:15:00,878050
2020-07-01 23:20:00,877845
2020-07-01 23:25:00,877300
2020-07-01 23:30:00,877110
2020-07-01 23:35:00,876720
2020-07-01 23:40:00,876540
2020-07-01 23:45:00,876341
2020-07-01 23:50:00,876305
2020-07-01 23:55:00,876072
2020-07-02 0:00:00,875691
2020-07-02 0:05:00,874933
2020-07-02 0:10:00,874641
2020-07-02 0:15:00,874352
2020-07-02 0:20:00,874123
2020-07-02 0:25:00,873993
2020-07-02 0:30:00,873704
2020-07-02 0:35:00,873510
2020-07-02 0:40:00,873238
2020-07-02 0:45:00,872012
2020-07-02 0:50:00,871552
2020-07-02 0:55:00,871647
2020-07-02 1:00:00,872418
2020-07-02 1:05:00,872406
2020-07-02 1:10:00,872561
2020-07-02 1:15:00,872477
2020-07-02 1:20:00,872329
2020-07-02 1:25:00,872243
2020-07-02 1:30:00,872029
2020-07-02 1:35:00,872012
2020-07-02 1:40:00,871927
2020-07-02 1:45:00,871655
2020-07-02 1:50:00,871577
2020-07-02 1:55:00,871796
2020-07-02 2:00:00,871747
2020-07-02 2:05:00,871776
2020-07-02 2:10:00,871814
2020-07-02 2:15:00,871786
2020-07-02 2:20:00,872029
2020-07-02 2:25:00,872184
2020-07-02 2:30:00,872174
2020-07-02 2:35:00,872524
2020-07-02 2:40:00,872717
2020-07-02 2:45:00,873000
2020-07-02 2:50:00,873284
2020-07-02 2:55:00,873689
2020-07-02 3:00:00,874208
2020-07-02 3:05:00,874653
2020-07-02 3:10:00,875309
2020-07-02 3:15:00,876159
2020-07-02 3:20:00,876602
2020-07-02 3:25:00,877433
2020-07-02 3:30:00,878049
2020-07-02 3:35:00,878722
2020-07-02 3:40:00,879306
2020-07-02 3:45:00,880018
2020-07-02 3:50:00,880728
2020-07-02 3:55:00,881501
2020-07-02 4:00:00,882736
2020-07-02 4:05:00,883846
2020-07-02 4:10:00,884917
2020-07-02 4:15:00,885946
2020-07-02 4:20:00,887246
2020-07-02 4:25:00,888228
2020-07-02 4:30:00,889487
2020-07-02 4:35:00,890791
2020-07-02 4:40:00,891851
2020-07-02 4:45:00,893201
2020-07-02 4:50:00,894558
2020-07-02 4:55:00,895783
2020-07-02 5:00:00,897061
2020-07-02 5:05:00,898387
2020-07-02 5:10:00,899668
2020-07-02 5:15:00,901031
2020-07-02 5:20:00,902195
2020-07-02 5:25:00,903567
2020-07-02 5:30:00,904814
2020-07-02 5:35:00,905913
2020-07-02 5:40:00,907128
2020-07-02 5:45:00,908245
2020-07-02 5:50:00,909387
2020-07-02 5:55:00,910820
2020-07-02 6:00:00,911846
2020-07-02 6:05:00,912846
2020-07-02 6:10:00,913941
2020-07-02 6:15:00,914931
2020-07-02 6:20:00,915742
2020-07-02 6:25:00,916618
2020-07-02 6:30:00,917709
2020-07-02 6:35:00,918510
2020-07-02 6:40:00,919296
2020-07-02 6:45:00,920342
2020-07-02 6:50:00,921148
2020-07-02 6:55:00,922138
2020-07-02 7:00:00,923000
2020-07-02 7:05:00,923546
2020-07-02 7:10:00,924266
2020-07-02 7:15:00,924877
2020-07-02 7:20:00,925572
2020-07-02 7:25:00,926350
2020-07-02 7:30:00,926887
2020-07-02 7:35:00,927491
2020-07-02 7:40:00,928062
2020-07-02 7:45:00,928720
2020-07-02 7:50:00,929336
2020-07-02 7:55:00,929857
2020-07-02 8:00:00,930367
2020-07-02 8:05:00,931061
2020-07-02 8:10:00,931480
2020-07-02 8:15:00,931992
2020-07-02 8:20:00,932364
2020-07-02 8:25:00,932869
2020-07-02 8:30:00,933240
2020-07-02 8:35:00,933548
2020-07-02 8:40:00,933921
2020-07-02 8:45:00,934119
2020-07-02 8:50:00,934567
2020-07-02 8:55:00,934762
2020-07-02 9:00:00,935157
2020-07-02 9:05:00,935188
2020-07-02 9:10:00,935386
2020-07-02 9:15:00,935609
2020-07-02 9:20:00,935859
2020-07-02 9:25:00,936092
2020-07-02 9:30:00,936320
2020-07-02 9:35:00,936561
2020-07-02 9:40:00,936658
2020-07-02 9:45:00,936757
2020-07-02 9:50:00,936747
2020-07-02 9:55:00,937084
2020-07-02 10:00:00,937131
2020-07-02 10:05:00,937238
2020-07-02 10:10:00,937359
2020-07-02 10:15:00,937356
2020-07-02 10:20:00,937417
2020-07-02 10:25:00,937120
2020-07-02 10:30:00,937236
2020-07-02 10:35:00,937251
2020-07-02 10:40:00,937270
2020-07-02 10:45:00,937505
2020-07-02 10:50:00,937548
2020-07-02 10:55:00,937566
2020-07-02 11:00:00,937713
2020-07-02 11:05:00,937578
2020-07-02 11:10:00,937654
2020-07-02 11:15:00,937658
2020-07-02 11:20:00,937857
2020-07-02 11:25:00,937735
2020-07-02 11:30:00,937958
2020-07-02 11:35:00,938042
2020-07-02 11:40:00,937902
2020-07-02 11:45:00,937970
2020-07-02 11:50:00,937991
2020-07-02 11:55:00,938069
2020-07-02 12:00:00,937792
2020-07-02 12:05:00,938226
2020-07-02 12:10:00,938370
2020-07-02 12:15:00,938235
2020-07-02 12:20:00,938280
2020-07-02 12:25:00,938075
2020-07-02 12:30:00,937911
2020-07-02 12:35:00,937966
2020-07-02 12:40:00,937757
2020-07-02 12:45:00,937720
2020-07-02 12:50:00,937743
2020-07-02 12:55:00,937559
2020-07-02 13:00:00,937354
2020-07-02 13:05:00,937535
2020-07-02 13:10:00,937294
2020-07-02 13:15:00,937203
2020-07-02 13:20:00,936944
2020-07-02 13:25:00,936822
2020-07-02 13:30:00,936708
2020-07-02 13:35:00,936800
2020-07-02 13:40:00,936856
2020-07-02 13:45:00,936836
2020-07-02 13:50:00,936713
2020-07-02 13:55:00,936494
2020-07-02 14:00:00,936311
2020-07-02 14:05:00,936162
2020-07-02 14:10:00,936138
2020-07-02 14:15:00,935797
2020-07-02 14:20:00,935802
2020-07-02 14:25:00,935484
2020-07-02 14:30:00,935468
2020-07-02 14:35:00,935147
2020-07-02 14:40:00,935102
2020-07-02 14:45:00,935052
2020-07-02 14:50:00,934808
2020-07-02 14:55:00,934604
2020-07-02 15:00:00,934552
2020-07-02 15:05:00,934480
2020-07-02 15:10:00,934178
2020-07-02 15:15:00,933228
2020-07-02 15:20:00,933132
2020-07-02 15:25:00,933057
2020-07-02 15:30:00,932535
2020-07-02 15:35:00,932410
