,Time,Value,Min_limit,Max_limit
1159,2020-06-25 19:05:00,922723.0,887875.2407646988,917347.7592353012
1160,2020-06-25 19:10:00,922259.0,887013.0567369906,917204.9432630094
1161,2020-06-25 19:15:00,921694.0,887364.0677500557,915935.9322499443
1162,2020-06-25 19:20:00,921039.0,887106.4215204477,915161.5784795523
1163,2020-06-25 19:25:00,920297.0,886469.1870510268,914649.8129489732
1164,2020-06-25 19:30:00,919574.0,885872.7667483104,913894.2332516896
1165,2020-06-25 19:35:00,918863.0,885503.7651900842,912861.2348099158
1166,2020-06-25 19:40:00,918270.0,884707.5910483366,912187.4089516634
1167,2020-06-25 19:45:00,917512.0,883874.9627155208,911373.0372844792
1168,2020-06-25 19:50:00,916881.0,883127.4207531975,910658.5792468025
1169,2020-06-25 19:55:00,916007.0,882545.4210411564,909521.5789588436
1170,2020-06-25 20:00:00,914992.0,881612.3674046261,908715.6325953739
1171,2020-06-25 20:05:00,914146.0,880441.0506055196,908189.9493944804
1172,2020-06-25 20:10:00,913391.0,879256.9931798223,907702.0068201777
1173,2020-06-25 20:15:00,912291.0,878553.8320179585,906408.1679820415
1174,2020-06-25 20:20:00,911344.0,877751.3252573243,905267.6747426757
1175,2020-06-25 20:25:00,910246.0,876899.386103341,903829.613896659
1176,2020-06-25 20:30:00,909043.0,875955.2466659445,902480.7533340555
1177,2020-06-25 20:35:00,907836.0,874655.5936195743,901423.4063804257
1178,2020-06-25 20:40:00,906564.0,873617.141946812,900311.858053188
1179,2020-06-25 20:45:00,905325.0,872437.2088865796,899251.7911134204
1180,2020-06-25 20:50:00,904156.0,871466.9452067353,898400.0547932647
1181,2020-06-25 20:55:00,903092.0,870247.1279062943,897391.8720937057
1182,2020-06-25 21:00:00,901660.0,869060.3617479225,895960.6382520775
1183,2020-06-25 21:05:00,900286.0,867925.9644664816,894605.0355335184
1184,2020-06-25 21:10:00,899166.0,866992.1670577455,893485.8329422545
1185,2020-06-25 21:15:00,898010.0,865714.5444110461,892436.4555889539
1186,2020-06-25 21:20:00,896770.0,864910.7503702202,891415.2496297798
1187,2020-06-25 21:25:00,895615.0,863778.8738568889,890556.1261431111
1188,2020-06-25 21:30:00,894481.0,862923.1926783746,889325.8073216254
1189,2020-06-25 21:35:00,893267.0,861811.3530846182,888207.6469153818
1190,2020-06-25 21:40:00,892370.0,860560.6802337554,887693.3197662446
1191,2020-06-25 21:45:00,891459.0,860095.1281110212,886417.8718889788
1192,2020-06-25 21:50:00,890619.0,859284.0208365199,885571.9791634801
1193,2020-06-25 21:55:00,889686.0,858481.4561022489,884906.5438977511
1194,2020-06-25 22:00:00,888779.0,857536.4066533042,883825.5933466958
1195,2020-06-25 22:05:00,887869.0,856717.0528060149,882982.9471939851
1196,2020-06-25 22:10:00,887036.0,856134.1335194649,882017.8664805351
1197,2020-06-25 22:15:00,885991.0,855258.347456576,881493.652543424
1198,2020-06-25 22:20:00,885284.0,854664.6638353716,880997.3361646284
1199,2020-06-25 22:25:00,884622.0,854256.1217991787,880025.8782008213
1200,2020-06-25 22:30:00,884043.0,853535.6477708542,879589.3522291458
1201,2020-06-25 22:35:00,883256.0,853093.0305697443,879000.9694302557
1202,2020-06-25 22:40:00,882624.0,852851.7846519742,878191.2153480258
1203,2020-06-25 22:45:00,882163.0,852416.0446489753,877550.9553510247
1204,2020-06-25 22:50:00,881695.0,852070.2857522184,876818.7142477816
1205,2020-06-25 22:55:00,881292.0,851621.6857220026,876454.3142779974
1206,2020-06-25 23:00:00,880786.0,851162.0215995049,876069.9784004951
1207,2020-06-25 23:05:00,880277.0,850664.7352486114,875624.2647513886
1208,2020-06-25 23:10:00,879750.0,850295.4225064917,875097.5774935083
1209,2020-06-25 23:15:00,879391.0,849937.6826216738,874785.3173783262
1210,2020-06-25 23:20:00,879069.0,849643.8692001583,874340.1307998417
1211,2020-06-25 23:25:00,878765.0,849385.0898560219,873915.9101439781
1212,2020-06-25 23:30:00,878521.0,849150.6350480559,873460.3649519441
1213,2020-06-25 23:35:00,878270.0,848817.5488844914,873288.4511155086
1214,2020-06-25 23:40:00,878039.0,848551.2569287437,873095.7430712563
1215,2020-06-25 23:45:00,877767.0,848209.9259186713,872980.0740813287
1216,2020-06-25 23:50:00,877574.0,848045.5827863656,872714.4172136344
1217,2020-06-25 23:55:00,877222.0,847866.1654666795,872148.8345333205
1218,2020-06-26 00:00:00,877031.0,845370.2682888798,869732.7317111202
1219,2020-06-26 00:05:00,876369.0,844485.063234921,869237.936765079
1220,2020-06-26 00:10:00,876034.0,844104.5037702557,869036.4962297443
1221,2020-06-26 00:15:00,875754.0,843652.530154522,868897.469845478
1222,2020-06-26 00:20:00,875457.0,843374.1775506531,868673.8224493469
1223,2020-06-26 00:25:00,875126.0,843051.6326873858,868387.3673126142
1224,2020-06-26 00:30:00,874774.0,842609.7235845742,868255.2764154258
1225,2020-06-26 00:35:00,874425.0,842258.7803535708,868246.2196464292
1226,2020-06-26 00:40:00,874193.0,841763.7906134984,868111.2093865016
1227,2020-06-26 00:45:00,873803.0,841539.2673797556,867348.7326202444
1228,2020-06-26 00:50:00,873546.0,841289.5255208786,867160.4744791214
1229,2020-06-26 00:55:00,873250.0,841023.4139569746,867161.5860430254
1230,2020-06-26 01:00:00,872946.0,840607.1554495675,867163.8445504325
1231,2020-06-26 01:05:00,872899.0,840450.1949806003,867098.8050193997
1232,2020-06-26 01:10:00,872781.0,840286.4828874717,867050.5171125283
1233,2020-06-26 01:15:00,872659.0,840033.1410017838,866874.8589982162
1234,2020-06-26 01:20:00,872637.0,839954.1932124671,866754.8067875329
1235,2020-06-26 01:25:00,872536.0,839795.3958306349,866655.6041693651
1236,2020-06-26 01:30:00,872435.0,839615.4270077678,866563.5729922322
1237,2020-06-26 01:35:00,872344.0,839296.4753623145,866622.5246376855
1238,2020-06-26 01:40:00,872293.0,839077.230022597,866642.769977403
1239,2020-06-26 01:45:00,872140.0,838785.7462977349,866792.2537022651
1240,2020-06-26 01:50:00,872148.0,838556.0150545909,866769.9849454091
1241,2020-06-26 01:55:00,872088.0,838523.9567751439,866627.0432248561
1242,2020-06-26 02:00:00,872226.0,838433.6567455668,866670.3432544332
1243,2020-06-26 02:05:00,872273.0,838330.4199027113,866736.5800972887
1244,2020-06-26 02:10:00,872362.0,838231.2325045946,866863.7674954054
1245,2020-06-26 02:15:00,872432.0,838142.2419107372,867061.7580892628
1246,2020-06-26 02:20:00,872598.0,837986.5239885472,867448.4760114528
1247,2020-06-26 02:25:00,872777.0,837896.9725976227,867867.0274023773
1248,2020-06-26 02:30:00,873055.0,837707.5435164736,868477.4564835264
1249,2020-06-26 02:35:00,873328.0,837585.1121409687,869127.8878590313
1250,2020-06-26 02:40:00,873633.0,837447.4960950848,869650.5039049152
1251,2020-06-26 02:45:00,873875.0,837496.1327231782,870272.8672768218
1252,2020-06-26 02:50:00,874295.0,837560.973989972,871000.026010028
1253,2020-06-26 02:55:00,874660.0,837501.403531933,871989.596468067
1254,2020-06-26 03:00:00,875161.0,837440.5425944563,873190.4574055437
1255,2020-06-26 03:05:00,875654.0,837345.480487324,874590.519512676
1256,2020-06-26 03:10:00,876104.0,837342.7228746811,875607.2771253189
1257,2020-06-26 17:30:00,927810.0,892904.365240741,927664.634759259
1258,2020-06-26 17:35:00,927570.0,892389.2966356494,927272.7033643506
1259,2020-06-26 17:40:00,927454.0,892414.4882730976,926417.5117269024
1260,2020-06-26 17:45:00,927016.0,892593.7122649538,925214.2877350462
1261,2020-06-26 17:50:00,926763.0,891746.8519657819,924773.1480342181
1262,2020-06-26 17:55:00,926407.0,891685.4884435517,924394.5115564483
1263,2020-06-26 18:00:00,926002.0,891515.1561232026,923854.8438767974
1264,2020-06-26 18:05:00,925764.0,891248.0601368162,923141.9398631838
1265,2020-06-26 18:10:00,925331.0,891101.0498524036,922588.9501475964
1266,2020-06-26 18:15:00,925003.0,891614.2676333186,921291.7323666814
1267,2020-06-26 18:20:00,924589.0,891489.9627952486,920411.0372047514
1268,2020-06-26 18:25:00,924321.0,891559.0282379935,919747.9717620065
1269,2020-06-26 18:30:00,924099.0,890840.1339541066,919864.8660458934
1270,2020-06-26 18:35:00,923878.0,890307.007195161,919805.992804839
1271,2020-06-26 18:40:00,923401.0,889951.5584853782,919296.4415146218
1272,2020-06-26 18:45:00,923312.0,889015.2574370304,919445.7425629696
1273,2020-06-26 18:50:00,922786.0,889292.8954247081,918633.1045752919
1274,2020-06-26 18:55:00,922629.0,888669.4688917582,918436.5311082418
1275,2020-06-26 19:00:00,921918.0,888202.5461343784,917925.4538656216
1276,2020-06-26 19:05:00,921586.0,887875.2407646988,917347.7592353012
1277,2020-06-26 19:10:00,921186.0,887013.0567369906,917204.9432630094
1278,2020-06-26 19:15:00,920828.0,887364.0677500557,915935.9322499443
1279,2020-06-26 19:20:00,920209.0,887106.4215204477,915161.5784795523
1280,2020-06-26 19:25:00,919941.0,886469.1870510268,914649.8129489732
1281,2020-06-26 19:30:00,919271.0,885872.7667483104,913894.2332516896
1282,2020-06-26 19:35:00,918814.0,885503.7651900842,912861.2348099158
1283,2020-06-26 19:40:00,918172.0,884707.5910483366,912187.4089516634
1284,2020-06-26 19:45:00,917594.0,883874.9627155208,911373.0372844792
1285,2020-06-26 19:50:00,916798.0,883127.4207531975,910658.5792468025
1286,2020-06-26 19:55:00,916036.0,882545.4210411564,909521.5789588436
1287,2020-06-26 20:00:00,914839.0,881612.3674046261,908715.6325953739
1288,2020-06-26 20:05:00,913911.0,880441.0506055196,908189.9493944804
1289,2020-06-26 20:10:00,913149.0,879256.9931798223,907702.0068201777
1290,2020-06-26 20:15:00,912171.0,878553.8320179585,906408.1679820415
1291,2020-06-26 20:20:00,911479.0,877751.3252573243,905267.6747426757
1292,2020-06-26 20:25:00,910553.0,876899.386103341,903829.613896659
1293,2020-06-26 20:30:00,909434.0,875955.2466659445,902480.7533340555
1294,2020-06-26 20:35:00,908285.0,874655.5936195743,901423.4063804257
1295,2020-06-26 20:40:00,907250.0,873617.141946812,900311.858053188
1296,2020-06-26 20:45:00,906178.0,872437.2088865796,899251.7911134204
1297,2020-06-26 20:50:00,905082.0,871466.9452067353,898400.0547932647
1298,2020-06-26 20:55:00,903906.0,870247.1279062943,897391.8720937057
1299,2020-06-26 21:00:00,902682.0,869060.3617479225,895960.6382520775
1300,2020-06-26 21:05:00,901352.0,867925.9644664816,894605.0355335184
1301,2020-06-26 21:10:00,900258.0,866992.1670577455,893485.8329422545
1302,2020-06-26 21:15:00,899110.0,865714.5444110461,892436.4555889539
1303,2020-06-26 21:20:00,898039.0,864910.7503702202,891415.2496297798
1304,2020-06-26 21:25:00,896992.0,863778.8738568889,890556.1261431111
1305,2020-06-26 21:30:00,895801.0,862923.1926783746,889325.8073216254
1306,2020-06-26 21:35:00,894698.0,861811.3530846182,888207.6469153818
1307,2020-06-26 21:40:00,893656.0,860560.6802337554,887693.3197662446
1308,2020-06-26 21:45:00,892610.0,860095.1281110212,886417.8718889788
1309,2020-06-26 21:50:00,891561.0,859284.0208365199,885571.9791634801
1310,2020-06-26 21:55:00,890593.0,858481.4561022489,884906.5438977511
1311,2020-06-26 22:00:00,889354.0,857536.4066533042,883825.5933466958
1312,2020-06-26 22:05:00,888279.0,856717.0528060149,882982.9471939851
1313,2020-06-26 22:10:00,887455.0,856134.1335194649,882017.8664805351
1314,2020-06-26 22:15:00,886541.0,855258.347456576,881493.652543424
1315,2020-06-26 22:20:00,885839.0,854664.6638353716,880997.3361646284
1316,2020-06-26 22:25:00,884864.0,854256.1217991787,880025.8782008213
1317,2020-06-26 22:30:00,883873.0,853535.6477708542,879589.3522291458
1318,2020-06-26 22:35:00,883275.0,853093.0305697443,879000.9694302557
1319,2020-06-26 22:40:00,882707.0,852851.7846519742,878191.2153480258
1320,2020-06-26 22:45:00,882059.0,852416.0446489753,877550.9553510247
1321,2020-06-26 22:50:00,881448.0,852070.2857522184,876818.7142477816
1322,2020-06-26 22:55:00,880721.0,851621.6857220026,876454.3142779974
1323,2020-06-26 23:00:00,880155.0,851162.0215995049,876069.9784004951
1324,2020-06-26 23:05:00,879474.0,850664.7352486114,875624.2647513886
1325,2020-06-26 23:10:00,878757.0,850295.4225064917,875097.5774935083
1326,2020-06-26 23:15:00,878241.0,849937.6826216738,874785.3173783262
1327,2020-06-26 23:20:00,877701.0,849643.8692001583,874340.1307998417
1328,2020-06-26 23:25:00,877263.0,849385.0898560219,873915.9101439781
1329,2020-06-26 23:30:00,876761.0,849150.6350480559,873460.3649519441
1330,2020-06-26 23:35:00,876111.0,848817.5488844914,873288.4511155086
1331,2020-06-26 23:40:00,875552.0,848551.2569287437,873095.7430712563
1332,2020-06-26 23:45:00,875121.0,848209.9259186713,872980.0740813287
1333,2020-06-26 23:50:00,874868.0,848045.5827863656,872714.4172136344
1334,2020-06-26 23:55:00,874562.0,847866.1654666795,872148.8345333205
1335,2020-06-27 00:00:00,874091.0,845370.2682888798,869732.7317111202
1336,2020-06-27 00:05:00,873386.0,844485.063234921,869237.936765079
1337,2020-06-27 00:10:00,873030.0,844104.5037702557,869036.4962297443
1338,2020-06-27 00:15:00,872605.0,843652.530154522,868897.469845478
1339,2020-06-27 00:20:00,872247.0,843374.1775506531,868673.8224493469
1340,2020-06-27 00:25:00,871772.0,843051.6326873858,868387.3673126142
1341,2020-06-27 00:30:00,871395.0,842609.7235845742,868255.2764154258
1342,2020-06-27 00:35:00,870993.0,842258.7803535708,868246.2196464292
1343,2020-06-27 00:40:00,870768.0,841763.7906134984,868111.2093865016
1344,2020-06-27 00:45:00,870363.0,841539.2673797556,867348.7326202444
1345,2020-06-27 00:50:00,870012.0,841289.5255208786,867160.4744791214
1346,2020-06-27 00:55:00,869740.0,841023.4139569746,867161.5860430254
1347,2020-06-27 01:05:00,869301.0,840450.1949806003,867098.8050193997
1348,2020-06-27 01:10:00,869093.0,840286.4828874717,867050.5171125283
1349,2020-06-27 01:15:00,868779.0,840033.1410017838,866874.8589982162
1350,2020-06-27 01:20:00,868607.0,839954.1932124671,866754.8067875329
1351,2020-06-27 01:25:00,868428.0,839795.3958306349,866655.6041693651
1352,2020-06-27 01:30:00,868211.0,839615.4270077678,866563.5729922322
1353,2020-06-27 01:35:00,867937.0,839296.4753623145,866622.5246376855
1354,2020-06-27 01:40:00,867763.0,839077.230022597,866642.769977403
1355,2020-06-27 01:45:00,867645.0,838785.7462977349,866792.2537022651
1356,2020-06-27 01:50:00,867450.0,838556.0150545909,866769.9849454091
1357,2020-06-27 01:55:00,867348.0,838523.9567751439,866627.0432248561
1358,2020-06-27 02:00:00,867296.0,838433.6567455668,866670.3432544332
1359,2020-06-27 02:05:00,867237.0,838330.4199027113,866736.5800972887
1360,2020-06-27 02:10:00,867106.0,838231.2325045946,866863.7674954054
1361,2020-06-27 18:20:00,921074.0,891489.9627952486,920411.0372047514
1362,2020-06-27 18:25:00,920836.0,891559.0282379935,919747.9717620065
1363,2020-06-27 18:30:00,920527.0,890840.1339541066,919864.8660458934
1364,2020-06-27 18:35:00,920316.0,890307.007195161,919805.992804839
1365,2020-06-27 18:40:00,920036.0,889951.5584853782,919296.4415146218
1366,2020-06-27 18:45:00,919830.0,889015.2574370304,919445.7425629696
1367,2020-06-27 18:50:00,919547.0,889292.8954247081,918633.1045752919
1368,2020-06-27 18:55:00,919287.0,888669.4688917582,918436.5311082418
1369,2020-06-27 19:00:00,918968.0,888202.5461343784,917925.4538656216
1370,2020-06-27 19:05:00,918700.0,887875.2407646988,917347.7592353012
1371,2020-06-27 19:10:00,918266.0,887013.0567369906,917204.9432630094
1372,2020-06-27 19:15:00,917827.0,887364.0677500557,915935.9322499443
1373,2020-06-27 19:20:00,917390.0,887106.4215204477,915161.5784795523
1374,2020-06-27 19:25:00,917044.0,886469.1870510268,914649.8129489732
1375,2020-06-27 19:30:00,916581.0,885872.7667483104,913894.2332516896
1376,2020-06-27 19:35:00,915951.0,885503.7651900842,912861.2348099158
1377,2020-06-27 19:40:00,915542.0,884707.5910483366,912187.4089516634
1378,2020-06-27 19:45:00,914995.0,883874.9627155208,911373.0372844792
1379,2020-06-27 19:50:00,914473.0,883127.4207531975,910658.5792468025
1380,2020-06-27 19:55:00,913892.0,882545.4210411564,909521.5789588436
1381,2020-06-27 20:00:00,912949.0,881612.3674046261,908715.6325953739
1382,2020-06-27 20:05:00,912082.0,880441.0506055196,908189.9493944804
1383,2020-06-27 20:10:00,911323.0,879256.9931798223,907702.0068201777
1384,2020-06-27 20:15:00,910516.0,878553.8320179585,906408.1679820415
1385,2020-06-27 20:20:00,909518.0,877751.3252573243,905267.6747426757
1386,2020-06-27 20:25:00,908545.0,876899.386103341,903829.613896659
1387,2020-06-27 20:30:00,907647.0,875955.2466659445,902480.7533340555
1388,2020-06-27 20:35:00,906792.0,874655.5936195743,901423.4063804257
1389,2020-06-27 20:40:00,905487.0,873617.141946812,900311.858053188
1390,2020-06-27 20:45:00,904506.0,872437.2088865796,899251.7911134204
1391,2020-06-27 20:50:00,903386.0,871466.9452067353,898400.0547932647
1392,2020-06-27 20:55:00,902414.0,870247.1279062943,897391.8720937057
1393,2020-06-27 21:00:00,901098.0,869060.3617479225,895960.6382520775
1394,2020-06-27 21:05:00,899699.0,867925.9644664816,894605.0355335184
1395,2020-06-27 21:10:00,898561.0,866992.1670577455,893485.8329422545
1396,2020-06-27 21:15:00,897436.0,865714.5444110461,892436.4555889539
1397,2020-06-27 21:20:00,896365.0,864910.7503702202,891415.2496297798
1398,2020-06-27 21:25:00,895170.0,863778.8738568889,890556.1261431111
1399,2020-06-27 21:30:00,894009.0,862923.1926783746,889325.8073216254
1400,2020-06-27 21:35:00,892738.0,861811.3530846182,888207.6469153818
1401,2020-06-27 21:40:00,891722.0,860560.6802337554,887693.3197662446
1402,2020-06-27 21:45:00,890539.0,860095.1281110212,886417.8718889788
1403,2020-06-27 21:50:00,889582.0,859284.0208365199,885571.9791634801
1404,2020-06-27 21:55:00,888506.0,858481.4561022489,884906.5438977511
1405,2020-06-27 22:00:00,887183.0,857536.4066533042,883825.5933466958
1406,2020-06-27 22:05:00,885907.0,856717.0528060149,882982.9471939851
1407,2020-06-27 22:10:00,885101.0,856134.1335194649,882017.8664805351
1408,2020-06-27 22:15:00,884182.0,855258.347456576,881493.652543424
1409,2020-06-27 22:20:00,883249.0,854664.6638353716,880997.3361646284
1410,2020-06-27 22:25:00,882408.0,854256.1217991787,880025.8782008213
1411,2020-06-27 22:30:00,881573.0,853535.6477708542,879589.3522291458
1412,2020-06-27 22:35:00,880794.0,853093.0305697443,879000.9694302557
1413,2020-06-27 22:40:00,880072.0,852851.7846519742,878191.2153480258
1414,2020-06-27 22:45:00,879276.0,852416.0446489753,877550.9553510247
1415,2020-06-27 22:50:00,878530.0,852070.2857522184,876818.7142477816
1416,2020-06-27 22:55:00,877893.0,851621.6857220026,876454.3142779974
1417,2020-06-27 23:00:00,877182.0,851162.0215995049,876069.9784004951
1418,2020-06-27 23:05:00,876393.0,850664.7352486114,875624.2647513886
1419,2020-06-27 23:10:00,875848.0,850295.4225064917,875097.5774935083
1420,2020-06-27 23:15:00,875378.0,849937.6826216738,874785.3173783262
1421,2020-06-27 23:20:00,874787.0,849643.8692001583,874340.1307998417
1422,2020-06-27 23:25:00,874295.0,849385.0898560219,873915.9101439781
1423,2020-06-27 23:30:00,873726.0,849150.6350480559,873460.3649519441
1424,2020-06-28 00:00:00,871076.0,845370.2682888798,869732.7317111202
1425,2020-06-28 00:05:00,870262.0,844485.063234921,869237.936765079
1426,2020-06-28 00:10:00,869770.0,844104.5037702557,869036.4962297443
1427,2020-06-28 00:15:00,869247.0,843652.530154522,868897.469845478
1428,2020-06-28 00:20:00,868710.0,843374.1775506531,868673.8224493469
1429,2020-06-29 18:05:00,923200.0,891248.0601368162,923141.9398631838
1430,2020-06-29 18:10:00,922734.0,891101.0498524036,922588.9501475964
1431,2020-06-29 18:15:00,922317.0,891614.2676333186,921291.7323666814
1432,2020-06-29 18:20:00,922013.0,891489.9627952486,920411.0372047514
1433,2020-06-29 18:25:00,921783.0,891559.0282379935,919747.9717620065
1434,2020-06-29 18:30:00,921403.0,890840.1339541066,919864.8660458934
1435,2020-06-29 18:35:00,921212.0,890307.007195161,919805.992804839
1436,2020-06-29 18:40:00,920994.0,889951.5584853782,919296.4415146218
1437,2020-06-29 18:45:00,920686.0,889015.2574370304,919445.7425629696
1438,2020-06-29 18:50:00,920449.0,889292.8954247081,918633.1045752919
1439,2020-06-29 18:55:00,920101.0,888669.4688917582,918436.5311082418
1440,2020-06-29 19:00:00,919783.0,888202.5461343784,917925.4538656216
1441,2020-06-29 19:05:00,919329.0,887875.2407646988,917347.7592353012
1442,2020-06-29 19:10:00,918945.0,887013.0567369906,917204.9432630094
1443,2020-06-29 19:15:00,918406.0,887364.0677500557,915935.9322499443
1444,2020-06-29 19:20:00,918022.0,887106.4215204477,915161.5784795523
1445,2020-06-29 19:25:00,917458.0,886469.1870510268,914649.8129489732
1446,2020-06-29 19:30:00,917030.0,885872.7667483104,913894.2332516896
1447,2020-06-29 19:35:00,916456.0,885503.7651900842,912861.2348099158
1448,2020-06-29 19:40:00,915790.0,884707.5910483366,912187.4089516634
1449,2020-06-29 19:45:00,915058.0,883874.9627155208,911373.0372844792
1450,2020-06-29 19:50:00,914395.0,883127.4207531975,910658.5792468025
1451,2020-06-29 19:55:00,913614.0,882545.4210411564,909521.5789588436
1452,2020-06-29 20:00:00,912569.0,881612.3674046261,908715.6325953739
1453,2020-06-29 20:05:00,911626.0,880441.0506055196,908189.9493944804
1454,2020-06-29 20:10:00,910780.0,879256.9931798223,907702.0068201777
1455,2020-06-29 20:15:00,909792.0,878553.8320179585,906408.1679820415
1456,2020-06-29 20:20:00,908804.0,877751.3252573243,905267.6747426757
1457,2020-06-29 20:25:00,907726.0,876899.386103341,903829.613896659
1458,2020-06-29 20:30:00,906564.0,875955.2466659445,902480.7533340555
1459,2020-06-29 20:35:00,905345.0,874655.5936195743,901423.4063804257
1460,2020-06-29 20:40:00,904196.0,873617.141946812,900311.858053188
1461,2020-06-29 20:45:00,903018.0,872437.2088865796,899251.7911134204
1462,2020-06-29 20:50:00,901834.0,871466.9452067353,898400.0547932647
1463,2020-06-29 20:55:00,900743.0,870247.1279062943,897391.8720937057
1464,2020-06-29 21:00:00,899521.0,869060.3617479225,895960.6382520775
1465,2020-06-29 21:05:00,898227.0,867925.9644664816,894605.0355335184
1466,2020-06-29 21:10:00,897066.0,866992.1670577455,893485.8329422545
1467,2020-06-29 21:15:00,895958.0,865714.5444110461,892436.4555889539
1468,2020-06-29 21:20:00,895034.0,864910.7503702202,891415.2496297798
1469,2020-06-29 21:25:00,894014.0,863778.8738568889,890556.1261431111
1470,2020-06-29 21:30:00,892913.0,862923.1926783746,889325.8073216254
1471,2020-06-29 21:35:00,891745.0,861811.3530846182,888207.6469153818
1472,2020-06-29 21:40:00,890833.0,860560.6802337554,887693.3197662446
1473,2020-06-29 21:45:00,889885.0,860095.1281110212,886417.8718889788
1474,2020-06-29 21:50:00,889044.0,859284.0208365199,885571.9791634801
1475,2020-06-29 21:55:00,888158.0,858481.4561022489,884906.5438977511
1476,2020-06-29 22:00:00,887132.0,857536.4066533042,883825.5933466958
1477,2020-06-29 22:05:00,886356.0,856717.0528060149,882982.9471939851
1478,2020-06-29 22:10:00,885578.0,856134.1335194649,882017.8664805351
1479,2020-06-29 22:15:00,884765.0,855258.347456576,881493.652543424
1480,2020-06-29 22:20:00,884171.0,854664.6638353716,880997.3361646284
1481,2020-06-29 22:25:00,883515.0,854256.1217991787,880025.8782008213
1482,2020-06-29 22:30:00,882908.0,853535.6477708542,879589.3522291458
1483,2020-06-29 22:35:00,882328.0,853093.0305697443,879000.9694302557
1484,2020-06-29 22:40:00,881837.0,852851.7846519742,878191.2153480258
1485,2020-06-29 22:45:00,881306.0,852416.0446489753,877550.9553510247
1486,2020-06-29 22:50:00,880799.0,852070.2857522184,876818.7142477816
1487,2020-06-29 22:55:00,880403.0,851621.6857220026,876454.3142779974
1488,2020-06-29 23:00:00,880008.0,851162.0215995049,876069.9784004951
1489,2020-06-29 23:05:00,879682.0,850664.7352486114,875624.2647513886
1490,2020-06-29 23:10:00,879105.0,850295.4225064917,875097.5774935083
1491,2020-06-29 23:15:00,878761.0,849937.6826216738,874785.3173783262
1492,2020-06-29 23:20:00,878815.0,849643.8692001583,874340.1307998417
1493,2020-06-29 23:25:00,878555.0,849385.0898560219,873915.9101439781
1494,2020-06-29 23:30:00,878293.0,849150.6350480559,873460.3649519441
1495,2020-06-29 23:35:00,878016.0,848817.5488844914,873288.4511155086
1496,2020-06-29 23:40:00,877900.0,848551.2569287437,873095.7430712563
1497,2020-06-29 23:45:00,877599.0,848209.9259186713,872980.0740813287
1498,2020-06-29 23:50:00,877329.0,848045.5827863656,872714.4172136344
1499,2020-06-29 23:55:00,877039.0,847866.1654666795,872148.8345333205
1500,2020-06-30 00:00:00,876784.0,845370.2682888798,869732.7317111202
1501,2020-06-30 00:05:00,876228.0,844485.063234921,869237.936765079
1502,2020-06-30 00:10:00,875941.0,844104.5037702557,869036.4962297443
1503,2020-06-30 00:15:00,875546.0,843652.530154522,868897.469845478
1504,2020-06-30 00:20:00,875154.0,843374.1775506531,868673.8224493469
1505,2020-06-30 00:25:00,874917.0,843051.6326873858,868387.3673126142
1506,2020-06-30 00:30:00,874588.0,842609.7235845742,868255.2764154258
1507,2020-06-30 00:35:00,874297.0,842258.7803535708,868246.2196464292
1508,2020-06-30 00:40:00,874009.0,841763.7906134984,868111.2093865016
1509,2020-06-30 00:45:00,873672.0,841539.2673797556,867348.7326202444
1510,2020-06-30 00:50:00,873435.0,841289.5255208786,867160.4744791214
1511,2020-06-30 00:55:00,873157.0,841023.4139569746,867161.5860430254
1512,2020-06-30 01:00:00,872857.0,840607.1554495675,867163.8445504325
1513,2020-06-30 01:05:00,872818.0,840450.1949806003,867098.8050193997
1514,2020-06-30 01:10:00,872690.0,840286.4828874717,867050.5171125283
1515,2020-06-30 01:15:00,872508.0,840033.1410017838,866874.8589982162
1516,2020-06-30 01:20:00,872499.0,839954.1932124671,866754.8067875329
1517,2020-06-30 01:25:00,872489.0,839795.3958306349,866655.6041693651
1518,2020-06-30 01:30:00,872487.0,839615.4270077678,866563.5729922322
1519,2020-06-30 01:35:00,872362.0,839296.4753623145,866622.5246376855
1520,2020-06-30 01:40:00,872308.0,839077.230022597,866642.769977403
1521,2020-06-30 01:45:00,872270.0,838785.7462977349,866792.2537022651
1522,2020-06-30 01:50:00,872219.0,838556.0150545909,866769.9849454091
1523,2020-06-30 01:55:00,872227.0,838523.9567751439,866627.0432248561
1524,2020-06-30 02:00:00,872243.0,838433.6567455668,866670.3432544332
1525,2020-06-30 02:05:00,872275.0,838330.4199027113,866736.5800972887
1526,2020-06-30 02:10:00,872394.0,838231.2325045946,866863.7674954054
1527,2020-06-30 02:15:00,872489.0,838142.2419107372,867061.7580892628
1528,2020-06-30 02:20:00,872642.0,837986.5239885472,867448.4760114528
1529,2020-06-30 02:25:00,872833.0,837896.9725976227,867867.0274023773
1530,2020-06-30 02:30:00,873110.0,837707.5435164736,868477.4564835264
1531,2020-06-30 02:35:00,873318.0,837585.1121409687,869127.8878590313
1532,2020-06-30 02:40:00,873558.0,837447.4960950848,869650.5039049152
1533,2020-06-30 02:45:00,873951.0,837496.1327231782,870272.8672768218
1534,2020-06-30 02:50:00,874396.0,837560.973989972,871000.026010028
1535,2020-06-30 02:55:00,874842.0,837501.403531933,871989.596468067
1536,2020-06-30 03:00:00,875486.0,837440.5425944563,873190.4574055437
1537,2020-06-30 03:05:00,876281.0,837345.480487324,874590.519512676
